time,close,regime_score,regime_label,risk_score,risk_label,raw_base,ceiling,modifier,dd,score_A_roll,score_B_roll,score_C,rank_A_roll,rank_A_exp,r12,risk_C,risk_D,status
2020-04-20,7701.73,-0.6303575943576911,BEARISH,0.4762704114710359,EXTENDED,-0.6303575943576911,-0.3,-5.594373094579779e-28,-0.5112375710184959,-0.5422552000572732,-0.50339119385528,-0.9413015847013368,0.2543026666348482,0.2543026666348482,0.4922999120322109,0.9999996270935597,0.0973676415618757,OK
2020-04-27,8915.98,-0.5714661785185722,BEARISH,0.5100926860915908,EXTENDED,-0.5714661785185722,-0.3,-4.475498475663824e-28,-0.4333295823946586,-0.4507058909739937,-0.5097089386552688,-0.8629433839347775,0.3051633939033368,0.3051633939033368,0.5616535769583768,0.9999460908077972,0.13855293296387125,OK
2020-05-04,8731.17,-0.5846422888833135,BEARISH,0.17939995826652455,NORMAL,-0.5846422888833135,-0.3,-3.5803987805310593e-28,-0.4442418620558425,-0.46789182400188156,-0.5155465595578401,-0.8777080008604589,0.295615653332288,0.295615653332288,0.251897309426685,0.14058942551127956,0.20492282611622117,OK
2020-05-11,9665.7,-0.5273033875908908,BEARISH,0.4096946165195144,EXTENDED,-0.5273033875908908,-0.15988361735778112,-2.8643190244248477e-28,-0.383832725079744,-0.3970355277935911,-0.514953493809402,-0.7766054077638169,0.3349802623368938,0.3349802623368938,0.1787439024390245,0.7810271771818673,0.2085926172820172,OK
2020-05-18,8718.77,-0.5859548393100668,BEARISH,0.11340005239609509,NORMAL,-0.5859548393100668,-0.3,-2.291455219539878e-28,-0.4433624891793674,-0.4751203984166177,-0.510026523890334,-0.8765708114219544,0.29159977865743464,0.29159977865743464,-0.0016591742373408547,0.009466214118249668,0.16314279630309714,OK
2020-05-25,9446.19,-0.5410787016968674,BEARISH,0.12009679757524097,NORMAL,-0.5410787016968674,-0.2654669178561406,-1.8331641756319026e-28,-0.39601541359878545,-0.42099117856844426,-0.5046582119771537,-0.8009408309916859,0.3216715674619754,0.3216715674619754,0.08148157476853268,0.00462333738068989,0.15616510426989835,OK
2020-06-01,9750.04,-0.5196233260616492,BEARISH,0.13716039912544625,NORMAL,-0.5196233260616492,-0.08897425330496511,-1.466531340505522e-28,-0.3756508753813421,-0.4006813461225811,-0.4984634264675083,-0.7591107694649409,0.33295480770967717,0.33295480770967717,0.27735526969116964,0.017316711318713256,0.15328383153089156,OK
2020-06-08,9329.99,-0.5473741429042931,BEARISH,0.12478157169215776,NORMAL,-0.5473741429042931,-0.3,-1.1732250724044177e-28,-0.4016514832596514,-0.43769225429978986,-0.49178808985276634,-0.8115048060542314,0.3123931920556723,0.3123931920556723,0.039647032211263644,0.016985047994656107,0.1758178235808931,OK
2020-06-15,9283.03,-0.5501262261237646,BEARISH,0.1780562536240292,NORMAL,-0.5501262261237646,-0.3,-9.385800579235342e-29,-0.4037687630346849,-0.4446240692843675,-0.4873508891517111,-0.8153605128011437,0.30854218373090697,0.30854218373090697,-0.1429954901933631,0.079968251125446,0.3532850022771895,OK
2020-06-22,9118.01,-0.560206047666235,BEARISH,0.17421166847538117,NORMAL,-0.560206047666235,-0.3,-7.508640463388274e-29,-0.41348791343941915,-0.4604792935806039,-0.483069983593049,-0.8322774819081944,0.2997337257885534,0.2997337257885534,-0.15260917649464223,0.11724319015871246,0.28036951866635135,OK
2020-06-29,9076.82,-0.5624458047302219,BEARISH,0.1478954737274317,NORMAL,-0.5624458047302219,-0.3,-6.00691237071062e-29,-0.41526033304077237,-0.46643016296652207,-0.47915284080702236,-0.8352255166127212,0.2964276872408211,0.2964276872408211,-0.20864414522805652,0.10644897770804138,0.1744394094227485,OK
2020-07-06,9306.17,-0.5487176522677446,BEARISH,0.21625504974822815,NORMAL,-0.5487176522677446,-0.2964007949874137,-4.805529896568496e-29,-0.39958470711393235,-0.4515864310123293,-0.47861107842402595,-0.8076817391399544,0.30467420499315034,0.30467420499315034,-0.08690259981730541,0.2993152726548891,0.16162960634402518,OK
2020-07-13,9211.99,-0.5564643044455893,BEARISH,0.1480150981210424,NORMAL,-0.5564643044455893,-0.3,-3.844423917254797e-29,-0.40476816274429794,-0.461804269535136,-0.4812086296058985,-0.8171591770920341,0.2989976280360356,0.2989976280360356,-0.1309640159090738,0.11280170528178744,0.1568546517268387,OK
2020-07-20,9944.65,-0.5063023053304425,BEARISH,0.39894127338198265,NORMAL,-0.5063023053304425,0.07732845535352217,-3.0755391338038376e-29,-0.3564621013053628,-0.4082185250005439,-0.4798951781434093,-0.7145416625487,0.3287674861108089,0.3287674861108089,0.043160788781089865,0.793467198304881,0.16682465816110037,OK
2020-07-27,11071.66,-0.4158070387506849,BEARISH,0.46539088103859466,EXTENDED,-0.4158070387506849,0.7187255398036628,-2.4604313070430703e-29,-0.28245474540726967,-0.3237314477455173,-0.4776232044129711,-0.5073637037652432,0.37570475125249037,0.37570475125249037,0.00770913883367208,0.9954159435649629,0.09148676907563405,OK
2020-08-03,11683.03,-0.3664948467609383,BEARISH,0.4663575806130671,EXTENDED,-0.3664948467609383,1.0,-1.9683450456344564e-29,-0.24169489668353406,-0.28130509777268364,-0.47713668398336273,-0.3870661902728874,0.3992749456818424,0.3992749456818424,0.013383954694055733,0.9883441569976957,0.07856332633052038,OK
2020-08-10,11914.02,-0.3493268552877524,BEARISH,0.47614176855306056,EXTENDED,-0.3493268552877524,1.0,-1.5746760365075653e-29,-0.22554044470125012,-0.26992340688243666,-0.47437277933417543,-0.34219795356161326,0.4055981072875352,0.4055981072875352,0.1545722982578721,0.9951979409802253,0.0836453812121887,OK
2020-08-17,11644.65,-0.373002929312882,BEARISH,0.3376185728220798,NORMAL,-0.373002929312882,1.0,-1.2597408292060523e-29,-0.2419134559131545,-0.2982088723416796,-0.47295595437480653,-0.3876886017867369,0.389883959810178,0.389883959810178,0.14875576491479015,0.6113982410798998,0.0836453812121887,OK
2020-08-24,11708.97,-0.36723475221595847,BEARISH,0.1367790402046749,NORMAL,-0.36723475221595847,1.0,-1.007792663364842e-29,-0.23658098586466936,-0.2996683252469504,-0.4641034822759734,-0.37261184468815495,0.38907315264058306,0.38907315264058306,0.19876468257584046,0.01908882654937118,0.10440954766875556,OK
2020-08-31,10260.17,-0.48744621347654354,BEARISH,0.1546929867721271,NORMAL,-0.48744621347654354,0.30634530552922634,-8.062341306918737e-30,-0.3300370801312431,-0.4183993378183256,-0.4590899550087616,-0.6457580998226742,0.3231114789898191,0.3231114789898191,-0.013462266999225037,0.1336404664177163,0.11419095291831952,OK
2020-09-07,10334.78,-0.47676724958282457,BEARISH,0.15867605481183047,NORMAL,-0.47676724958282457,0.3573539724916108,-6.44987304553499e-30,-0.32415146471250644,-0.41667798176300963,-0.439673389640734,-0.6294405635890001,0.3240677879094391,0.3240677879094391,0.0028178471414959105,0.14196026822808985,0.116569269965833,OK
2020-09-14,10923.5,-0.42358544898898565,BEARISH,0.14203369145589412,NORMAL,-0.42358544898898565,0.7003181978977788,-5.1598984364279916e-30,-0.2845786694733332,-0.3756405861063592,-0.4203801558975785,-0.5137325538874019,0.34686634105202263,0.34686634105202263,0.09010656069808332,0.07890509520466095,0.10291214226753087,OK
2020-09-21,10780.66,-0.43129814244625286,BEARISH,0.17721268274952706,NORMAL,-0.43129814244625286,0.6284330380175618,-4.1279187491423934e-30,-0.29287311099797364,-0.3914879967977032,-0.40164288190362807,-0.5385427172647921,0.338062224001276,0.338062224001276,0.3396118097320939,0.14098119180772797,0.10291214226753087,OK
2020-09-28,10669.63,-0.4377701474265987,BEARISH,0.42161878039939854,EXTENDED,-0.4377701474265987,0.57442795795314,-3.302334999313915e-30,-0.2991044663900223,-0.40450265095898175,-0.38826010489344587,-0.5570636921080926,0.33083186057834346,0.33083186057834346,0.35847555168497536,0.8388099016984152,0.10291214226753087,OK
2020-10-05,11372.93,-0.37543952542042786,BEARISH,0.47854364637859614,EXTENDED,-0.37543952542042786,0.9845571678104658,-2.6418679994511322e-30,-0.25178186525263857,-0.35512602712050856,-0.37198828283491703,-0.4161453134628956,0.35826331826638413,0.35826331826638413,0.3730514212310576,0.9808067237144948,0.0966322733655569,OK
2020-10-12,11519.97,-0.3601839226460878,BEARISH,0.3899014278590325,NORMAL,-0.3601839226460878,1.0,-2.113494399560906e-30,-0.24096964772120522,-0.3492259001455792,-0.3559379902185509,-0.38500348206004736,0.36154116658578933,0.36154116658578933,0.3987777661752314,0.7162639832221795,0.09684065272510596,OK
2020-10-19,13039.09,-0.24740671611055848,NEUTRAL,0.5173718284162956,EXTENDED,-0.24740671611055848,1.0,-1.690795519648725e-30,-0.139586910768149,-0.2379331240691378,-0.3374225457636274,-0.1564401862014329,0.42337048662825677,0.42337048662825677,0.3643382706851883,0.9955982083082339,0.18841126368630598,OK
2020-10-26,13762.0,-0.20594652008903513,NEUTRAL,0.5275606422422339,EXTENDED,-0.20594652008903513,1.0,-1.35263641571898e-30,-0.09051988108876652,-0.1905562596653283,-0.32288778817797514,-0.09331946714497943,0.44969096685259535,0.44969096685259535,0.49473226892581734,0.9837214887923686,0.1360027873305703,OK
2020-11-02,15489.15,-0.13028120362154894,NEUTRAL,0.6087884080226199,EXTENDED,-0.13028120362154894,1.0,-1.082109132575184e-30,0.0,-0.07148452366046498,-0.2990695405132302,-0.03356922328148251,0.5158419312997417,0.5158419312997417,0.7163462976855202,0.9831851620457488,0.22053374212985247,OK
2020-11-09,15975.49,-0.11342213442474128,NEUTRAL,0.6534951160290978,EXTENDED,-0.11342213442474128,1.0,-8.656873060601472e-31,0.0,-0.048107901056286484,-0.2779375770968058,-0.03356922328148251,0.5288289438576186,0.5288289438576186,0.8796219928441251,0.9962614850739161,0.20639738031732935,OK
2020-11-16,18435.2,-0.034329980616405326,NEUTRAL,0.7368624005018278,EXTENDED,-0.034329980616405326,1.0,-6.925498448481178e-31,0.0,0.10278004168747845,-0.24062897851800003,-0.03356922328148251,0.6126555787152658,0.6126555787152658,1.6685349344851748,0.9339478220093053,0.294108076884406,OK
2020-11-23,18192.03,-0.03927788606479605,NEUTRAL,0.5133364582915914,EXTENDED,-0.03927788606479605,1.0,-5.540398758784943e-31,-0.0117080889516884,0.07351548544709652,-0.20916755395360087,-0.03843835331963688,0.5963974919150536,0.5963974919150536,1.4541837882757336,0.345644779685186,0.24502991045069264,OK
2020-11-30,19380.58,-0.0015997228783844464,NEUTRAL,0.40967737958936035,EXTENDED,-0.0015997228783844464,1.0,-4.432319007027954e-31,0.0,0.1317151831804182,-0.17493083163067336,-0.03356922328148251,0.6287306573224546,0.6287306573224546,1.575745654722192,0.03403910340296898,0.2187532821805018,OK
2020-12-07,19162.36,-0.004474102506946617,NEUTRAL,0.3905682084000014,NORMAL,-0.004474102506946617,1.0,-3.5458552056223633e-31,-0.009774386520933875,0.10416182531437634,-0.13983155963265503,-0.03758982403447786,0.6134232362857646,0.6134232362857646,1.693203730667821,0.008292666115912992,0.18042116957782128,OK
2020-12-14,23470.85,0.10432040825160221,NEUTRAL,0.4685514830232883,EXTENDED,0.10432040825160221,1.0,-2.8366841644978907e-31,0.0,0.3073047937424147,-0.08524814370704592,-0.03356922328148251,0.7262804409680081,0.7262804409680081,2.125404476876573,0.020845391754335942,0.39945757606301047,OK
2020-12-21,26259.6,0.16215546675237036,NEUTRAL,0.7168546474832865,EXTENDED,0.16215546675237036,1.0,-2.2693473315983128e-31,0.0,0.39161168037130123,-0.018924945314481967,-0.03356922328148251,0.7731176002062784,0.7731176002062784,2.555542316472458,0.7207058711458483,0.3567609851198312,OK
2020-12-28,33097.83,0.25003315563219375,NEUTRAL,0.8707460774292941,PARABOLIC,0.25003315563219375,1.0,-1.8154778652786502e-31,0.0,0.5242819413460509,0.07499529282280504,-0.03356922328148251,0.846823300747806,0.846823300747806,3.4990049886498023,0.9985379260326492,0.5477609636825593,OK
2021-01-04,38173.73,0.30348479820789626,BULLISH,0.8817042836404768,PARABOLIC,0.30348479820789626,1.0,-1.4523822922229204e-31,0.0,0.5713367054930709,0.1825852885212833,-0.03356922328148251,0.8729648363850394,0.8729648363850394,3.6662816168668932,0.9999891644939687,0.567334799772892,OK
2021-01-11,35819.25,0.3042402715085207,BULLISH,0.8384970925859628,PARABOLIC,0.3042402715085207,1.0,-1.1619058337783363e-31,-0.06026842047177283,0.531596961655721,0.27241260611222184,-0.0668085722808814,0.850887200919845,0.850887200919845,3.118764804636294,0.9637278127970476,0.44235997211386996,OK
2021-01-18,32288.83,0.2642867337381497,NEUTRAL,0.4985319485142072,EXTENDED,0.2642867337381497,1.0,-9.29524667022669e-32,-0.15161775188538062,0.460173161818926,0.3377376711846978,-0.17644996174310526,0.8112073121216256,0.8112073121216256,2.758675883070562,0.0055095919508505505,0.46905228722775105,OK
2021-01-25,33141.38,0.29134537946453215,NEUTRAL,0.5114625470804548,EXTENDED,0.29134537946453215,1.0,-7.436197336181353e-32,-0.12790904269314174,0.461888792491034,0.39400478919209037,-0.13882405565624106,0.8121604402727967,0.8121604402727967,2.5523630162315007,0.0003315955863764125,0.5416538381997996,OK
2021-02-01,38858.39,0.3701852683406863,BULLISH,0.5189791266423557,EXTENDED,0.3701852683406863,1.0,-5.948957868945082e-32,0.0,0.5365456506312696,0.4571067712566188,-0.03356922328148251,0.8536364725729275,0.8536364725729275,2.819393019637369,1.4824572870881914e-05,0.5278561884955972,OK
2021-02-08,48662.5,0.42754112535622796,BULLISH,0.530762250587246,EXTENDED,0.42754112535622796,1.0,-4.759166295156066e-32,0.0,0.6134193267602077,0.5329824471150171,-0.03356922328148251,0.8963440704223377,0.8963440704223377,3.909012407078057,0.015500670297419266,0.5062551300189833,OK
2021-02-15,57492.91,0.4660812597221268,BULLISH,0.8736952811131946,EXTENDED,0.4660812597221268,1.0,-3.807333036124853e-32,0.0,0.648148606938094,0.6093556414011838,-0.03356922328148251,0.9156381149656078,0.9156381149656078,4.769362612528989,0.9996667132921916,0.47451201546858973,OK
2021-02-22,45240.96,0.3662239212002024,BULLISH,0.8598080312220515,PARABOLIC,0.3662239212002024,1.0,-3.0458664288998827e-32,-0.21192155023849713,0.5511709106152749,0.6493344562661363,-0.3064133018260486,0.8617616170084861,0.8617616170084861,4.30439972095041,0.9984720791492804,0.47451201546858973,OK
2021-03-01,50967.3,0.44268589185354273,BULLISH,0.8482029191159156,PARABOLIC,0.44268589185354273,1.0,-2.4366931431199063e-32,-0.11083737771099123,0.5879662096907297,0.6904152434721662,-0.11609390219574217,0.8822034498281831,0.8822034498281831,5.344187609694163,0.9936901152346533,0.39930258173935085,OK
2021-03-08,59016.39,0.49285504889350107,BULLISH,0.5023499271778222,EXTENDED,0.49285504889350107,1.0,-1.9493545144959252e-32,0.0,0.6277282479021016,0.7292321438597533,-0.03356922328148251,0.9042934710567231,0.9042934710567231,10.044230150234672,0.01747668853357617,0.3507985921344492,OK
2021-03-15,57381.79,0.4870725100182698,BULLISH,0.4716294443541752,EXTENDED,0.4870725100182698,1.0,-1.5594836115967402e-32,-0.026236745623004487,0.6030991933595873,0.7567820197961186,-0.04542693172952008,0.8906106629775484,0.8906106629775484,8.871032056630227,0.00023729591182355115,0.2444686252032492,OK
2021-03-22,55790.92,0.4773453440292326,BULLISH,0.48254449380553444,EXTENDED,0.4773453440292326,1.0,-1.247586889277392e-32,-0.05181136793859864,0.5760123747015624,0.7777600106241771,-0.06075291109489423,0.8755624303897569,0.8755624303897569,8.502958660512018,0.022921813153180082,0.278156258022411,OK
2021-03-29,58212.18,0.49051109215038846,BULLISH,0.46566778878963877,EXTENDED,0.49051109215038846,1.0,-9.980695114219137e-33,-0.009174864075541467,0.5799290283970242,0.7962521164499632,-0.037330422253045684,0.8777383491094579,0.8777383491094579,7.591950053134964,0.01118149042345928,0.2115983993203176,OK
2021-04-05,59979.26,0.49525080309272995,BULLISH,0.48325073126767387,EXTENDED,0.49525080309272995,1.0,-7.98455609137531e-33,0.0,0.5780911543018292,0.811673631590925,-0.03356922328148251,0.8767173079454607,0.8767173079454607,7.682277975287484,0.021595268548530406,0.2825653014466154,OK
2021-04-12,56280.6,0.4681947745209584,BULLISH,0.5360119810207267,EXTENDED,0.4681947745209584,1.0,-6.387644873100248e-33,-0.06025603314241679,0.5288042236962835,0.8231090006864754,-0.06679930539324706,0.8493356798312686,0.8493356798312686,6.897479793444095,0.1936752399084438,0.27945863547477134,OK
2021-04-19,49128.43,0.3874524073874078,BULLISH,0.4993849884174604,EXTENDED,0.3874524073874078,1.0,-5.1101158984801984e-33,-0.17844689028537364,0.43500391360531165,0.8291491095877352,-0.22817634644521192,0.7972243964473953,0.7972243964473953,5.37888240693974,0.1342951140009216,0.2653779971152647,OK
2021-04-26,56622.66,0.4625592632297492,BULLISH,0.4694834419496492,EXTENDED,0.4625592632297492,1.0,-4.088092718784159e-33,-0.05170173337861128,0.5035719287685791,0.837071219998468,-0.06067788286260705,0.8353177382047662,0.8353177382047662,5.350693922597404,0.062067525481517116,0.19465186750189648,OK
2021-05-03,58305.24,0.4690477990033275,BULLISH,0.5139730983012345,EXTENDED,0.4690477990033275,1.0,-3.2704741750273274e-33,-0.022055502954529627,0.5040356078121411,0.8435226976059818,-0.043300135175721996,0.8355753376734117,0.8355753376734117,5.677826683021863,0.1607333009998642,0.24411304268456882,OK
2021-05-10,46444.75,0.3252070594961259,BULLISH,0.4834493658604045,EXTENDED,0.3252070594961259,1.0,-2.616379340021862e-33,-0.21981934025024674,0.34097912423126986,0.8449846549632283,-0.326915771587656,0.7449884023507054,0.7449884023507054,3.80510982132696,0.20739541655401886,0.12306957962137627,OK
2021-05-17,34706.79,-0.3,BEARISH,0.4468573245072415,EXTENDED,0.07450823657135,-0.3,-2.0931034720174897e-33,-0.41611821173492314,0.07022476858529259,0.8402214745062608,-0.8366374065756396,0.594569315880718,0.594569315880718,2.9806979654240218,0.2217883365556573,0.10295971371496031,OK
2021-05-24,35677.72,-0.29031339813531765,NEUTRAL,0.44849708417527284,EXTENDED,0.08752475209478933,-0.29031339813531765,-1.674482777613992e-33,-0.3988823151694597,0.08506871349783274,0.8361203499476764,-0.8063690958541534,0.6028159519432403,0.6028159519432403,2.776942873264247,0.2225173694445875,0.09959976081777658,OK
2021-05-31,35808.85,-0.2633106662407976,NEUTRAL,0.4495621670538787,EXTENDED,0.08311729484847813,-0.2633106662407976,-1.3395862220911936e-33,-0.39576661533547663,0.075301349206645,0.831159291194757,-0.8004643986117568,0.5973896384481361,0.5973896384481361,2.67268749666668,0.2225843167478491,0.1116180531554203,OK
2021-06-07,39013.76,0.14662842498649556,NEUTRAL,0.4529416672237968,EXTENDED,0.14662842498649556,0.21394657033971676,-1.071668977672955e-33,-0.3406984726531096,0.14885255300985434,0.8275242881000306,-0.6744500411917923,0.6382514183388079,0.6382514183388079,3.181543602940625,0.22498709567375666,0.07317189345280938,OK
2021-06-14,35589.77,-0.2796997895104367,NEUTRAL,0.7054307181195512,EXTENDED,0.06262726927073375,-0.2796997895104367,-8.57335182138364e-34,-0.397657668020435,0.04002385741877057,0.8187752720764663,-0.8040641927626115,0.5777910318993169,0.5777910318993169,2.833852739892039,0.9895844332748621,0.07317189345280938,OK
2021-06-21,34699.5,-0.3,BEARISH,0.6815402539755682,EXTENDED,0.03456370779271434,-0.3,-6.858681457106912e-34,-0.4118428887572354,-0.00031057164056547126,0.8069313814894699,-0.8295037976634886,0.5553830157552414,0.5553830157552414,2.8056001254659733,0.9373342781427949,0.07317189345280938,OK
2021-06-28,35289.21,-0.3,BEARISH,0.6979373554595703,EXTENDED,0.03660435960505101,-0.3,-5.48694516568553e-34,-0.4009487173702302,0.005763016004917354,0.7885462039333244,-0.8102114351086365,0.558757231113843,0.558757231113843,2.8878384720640047,0.9781835536832771,0.07944180885736088,OK
2021-07-05,34258.53,-0.3,BEARISH,0.4341281574832764,EXTENDED,0.0016013481991481726,-0.3,-4.389556132548425e-34,-0.41757136225856706,-0.03972644571915862,0.7640997914047716,-0.8390067545946477,0.5334853079338008,0.5334853079338008,2.6812705978936555,0.2362630542047482,0.09038782111229461,OK
2021-07-12,31776.65,-0.3,BEARISH,0.3980764847677118,NORMAL,-0.06289536139130525,-0.3,-3.51164490603874e-34,-0.45895418972529434,-0.13586148250802077,0.7403329144546811,-0.8954302743964009,0.4800769541622107,0.4800769541622107,2.4494881127747643,0.17148706184025939,0.09038782111229461,OK
2021-07-19,35428.28,-0.2642365117411778,NEUTRAL,0.4841027548113076,EXTENDED,0.005386419947176785,-0.2642365117411778,-2.8093159248309923e-34,-0.3958734436624436,-0.024935411002358743,0.7225820768779283,-0.8006690726605611,0.541702549443134,0.541702549443134,2.5625466959621503,0.3732672463293096,0.09028379846098439,OK
2021-07-26,39839.0,0.09934549673382959,NEUTRAL,0.6691853337221079,EXTENDED,0.09934549673382959,0.3964458056743265,-2.247452739864794e-34,-0.31964086857603924,0.09237825603273842,0.7065257015751292,-0.6167297158137659,0.6068768089070768,0.6068768089070768,2.5982860745362486,0.8665885610797676,0.07089760502322552,OK
2021-08-02,43858.42,0.18394845696309958,NEUTRAL,0.7278179732477771,EXTENDED,0.18394845696309958,1.0,-1.7979621918918352e-34,-0.24987316470508214,0.17890715583408534,0.6869601035906365,-0.4105911769577191,0.6549484199078252,0.6549484199078252,2.754027850651757,0.9996990710470933,0.07097545979644616,OK
2021-08-09,47028.3,0.2362550822334475,NEUTRAL,0.7339699324872473,PARABOLIC,0.2362550822334475,1.0,-1.4383697535134684e-34,-0.19444920437195468,0.23269863560103365,0.6582539389391469,-0.2637419418750468,0.6848325753339075,0.6848325753339075,2.9473074579361125,0.999988562912181,0.06384588595729211,OK
2021-08-16,49301.86,0.2592643421008469,NEUTRAL,0.736521088818187,PARABOLIC,0.2592643421008469,1.0,-1.1506958028107747e-34,-0.1542366028306542,0.26189608591651314,0.6222563455331218,-0.18106320088608197,0.7010533810647295,0.7010533810647295,3.2338636197738877,0.9984704268042024,0.05896951062533387,OK
2021-08-23,48808.72,0.2384687145835334,NEUTRAL,0.6225563004858354,EXTENDED,0.2384687145835334,1.0,-9.205566422486198e-35,-0.16143847711036208,0.23769017590115182,0.6002210075900678,-0.19423266739602094,0.6876056532784176,0.6876056532784176,3.1684896280373085,0.6813990252553132,0.060831743259815975,OK
2021-08-30,51809.28,0.2691628243088662,NEUTRAL,0.3998744984884399,NORMAL,0.2691628243088662,1.0,-7.364453137988958e-35,-0.1085499775772999,0.27846903064428274,0.5739281669438265,-0.11330675825683618,0.7102605725801571,0.7102605725801571,4.04955375983049,0.03949181810812149,0.042436163436282696,OK
2021-09-06,46035.0,0.15356998543267275,NEUTRAL,0.37054675562934397,NORMAL,0.15356998543267275,1.0,-5.891562510391168e-35,-0.20671448997375874,0.14633984855685633,0.5368041077654111,-0.2932967149901438,0.6368554714204757,0.6368554714204757,3.4543763873057767,0.0048184165743374655,0.04823355114992178,OK
2021-09-13,47245.25,0.1619791671024999,NEUTRAL,0.37733675320349774,NORMAL,0.1619791671024999,1.0,-4.7132500083129343e-35,-0.18463614303681508,0.15992954725651387,0.5013025763573093,-0.24151960828049654,0.6444053040313966,0.6444053040313966,3.325101844646862,0.01732072815429332,0.05086842168651126,OK
2021-09-20,43204.73,0.05521365276342549,NEUTRAL,0.4010965032316078,EXTENDED,0.05521365276342549,0.9718527043006376,-3.770600006650348e-35,-0.25324776488838796,0.04734182928558517,0.4633873686376022,-0.42042552402547395,0.581856571825325,0.581856571825325,3.007614561631663,0.12988908623724219,0.05086842168651126,OK
2021-09-27,48235.93,0.14802927035922994,NEUTRAL,0.3985540881352554,NORMAL,0.14802927035922994,1.0,-3.0164800053202786e-35,-0.1650358620364517,0.1578173153497977,0.42427003137766883,-0.2010781238459186,0.6432318418609987,0.6432318418609987,3.5208624853907775,0.08317946963720296,0.04316752842527859,OK
2021-10-04,54714.95,0.22314994250836606,NEUTRAL,0.7251702576927876,EXTENDED,0.22314994250836606,1.0,-2.413184004256223e-35,-0.05146119214918621,0.2732272185698448,0.38442029089022745,-0.06051357246052921,0.7073484547610248,0.7073484547610248,3.810980987309339,0.9693338756611813,0.045331663114726216,OK
2021-10-11,61538.97,0.26045244410373847,NEUTRAL,0.7480662524399162,PARABOLIC,0.26045244410373847,1.0,-1.9305472034049786e-35,0.0,0.36431232681873227,0.3496806761855986,-0.03356922328148251,0.7579512926770735,0.7579512926770735,4.341938390464559,0.9983154542726062,0.04584011723258919,OK
2021-10-18,60910.16,0.24302719160778827,NEUTRAL,0.7459449711726469,PARABOLIC,0.24302719160778827,1.0,-1.544437762723983e-35,-0.008731174835382993,0.34183489337353135,0.3282879280443449,-0.03713955529441728,0.7454638296519618,0.7454638296519618,3.6713505313637684,0.9999687400942137,0.04795022691462804,OK
2021-10-25,61359.44,0.23081915557501018,NEUTRAL,0.7471516716407087,PARABOLIC,0.23081915557501018,1.0,-1.2355502101791865e-35,0.0,0.33408888587319896,0.29623820917480415,-0.03356922328148251,0.7411604921517772,0.7411604921517772,3.4586135736084875,0.9984835536025614,0.06196283737581473,OK
2021-11-01,63300.0,0.22607288705610887,NEUTRAL,0.44607658139537965,EXTENDED,0.22607288705610887,1.0,-9.884401681433492e-36,0.0,0.3474535769159641,0.2603702775476522,-0.03356922328148251,0.748585320508869,0.748585320508869,3.086731679917878,0.13124720810153853,0.06497707255896716,OK
2021-11-08,65509.87,0.22886969491308057,NEUTRAL,0.4053093117589685,EXTENDED,0.22886969491308057,1.0,-7.907521345146794e-36,0.0,0.3622687856526474,0.24747015729919952,-0.03356922328148251,0.7568159920292485,0.7568159920292485,3.1006485560067327,0.005642452250530412,0.07066014104093306,OK
2021-11-15,58678.47,0.15808934865627952,NEUTRAL,0.3926088752430855,NORMAL,0.15808934865627952,1.0,-6.326017076117435e-36,-0.1029348718003128,0.2442822222677219,0.24946734279447424,-0.1067114168101504,0.6912679012598455,0.6912679012598455,2.1829581452872766,0.013239638872257667,0.07656287482063714,OK
2021-11-22,57338.55,0.13425786165111803,NEUTRAL,0.40206008304439367,EXTENDED,0.13425786165111803,1.0,-5.0608136608939484e-36,-0.12210246393807656,0.20551258488934576,0.24817524811102687,-0.13070150392958252,0.6697292138274143,0.6697292138274143,2.151850013439952,0.055702110545858906,0.07656287482063714,OK
2021-11-29,49463.22,-0.013202169970386465,NEUTRAL,0.4297387788760239,EXTENDED,-0.013202169970386465,1.0,-4.048650928715159e-36,-0.2415421688881738,0.023817578837871167,0.24245929163546265,-0.38663147175226914,0.5687875437988174,0.5687875437988174,1.5522053519554109,0.2107905927960793,0.0866184064338518,OK
2021-12-06,50124.38,-0.007061955449247703,NEUTRAL,0.4328791745095756,EXTENDED,-0.007061955449247703,1.0,-3.238920742972127e-36,-0.23024946514397882,0.025611691069139964,0.23390000885486306,-0.35502887634727837,0.5697842728161888,0.5697842728161888,1.6157727962526534,0.21604520272329844,0.08709742367604843,OK
2021-12-13,46704.67,-0.09089454359697309,NEUTRAL,0.37752062806987285,NORMAL,-0.09089454359697309,0.7253721353801715,-2.5911365943777017e-36,-0.2816878305330571,-0.07089911072727029,0.22425295285889546,-0.5050633185094804,0.516167160707072,0.516167160707072,0.9899010900755618,0.21430129750488408,0.09893012464445522,OK
2021-12-20,50791.21,-0.006074689884264753,NEUTRAL,0.37286302353023404,NORMAL,-0.006074689884264753,1.0,-2.0729092755021615e-36,-0.21766383589668137,0.016735791497000108,0.22235554639746447,-0.32124983990861655,0.5648532174983334,0.5648532174983334,0.9341958750323691,0.20445694095873598,0.0852073309942721,OK
2021-12-27,47350.22,-0.08897814286128462,NEUTRAL,0.37904892630139,NORMAL,-0.08897814286128462,0.8303959136334849,-1.6583274204017292e-36,-0.26956970227305943,-0.07979086800661206,0.21371740328678412,-0.46874989297737774,0.5112272955518822,0.5112272955518822,0.430614031191773,0.5609623755230582,0.10611520588955814,OK
